,year,month,day,hour,Temperature (C),day_of_year
80275,2015.0,8.0,5.0,22.0,22.70555555555556,217.0
80276,2015.0,8.0,5.0,23.0,21.861111111111107,217.0
80277,2015.0,8.0,6.0,0.0,20.55555555555556,218.0
80278,2015.0,8.0,6.0,1.0,20.02777777777778,218.0
80279,2015.0,8.0,6.0,2.0,19.311111111111117,218.0
80280,2015.0,8.0,6.0,3.0,18.89444444444445,218.0
80281,2015.0,8.0,6.0,4.0,18.84444444444445,218.0
80282,2015.0,8.0,6.0,5.0,19.938888888888886,218.0
80283,2015.0,8.0,6.0,6.0,18.89444444444445,218.0
80284,2015.0,8.0,6.0,7.0,22.577777777777776,218.0
80285,2015.0,8.0,6.0,8.0,24.694444444444443,218.0
80286,2015.0,8.0,6.0,9.0,27.17777777777778,218.0
80287,2015.0,8.0,6.0,10.0,28.88888888888889,218.0
80288,2015.0,8.0,6.0,11.0,31.072222222222223,218.0
80289,2015.0,8.0,6.0,12.0,32.12222222222222,218.0
80290,2015.0,8.0,6.0,13.0,32.75,218.0
80291,2015.0,8.0,6.0,14.0,33.788888888888884,218.0
80292,2015.0,8.0,6.0,15.0,33.861111111111114,218.0
80293,2015.0,8.0,6.0,16.0,33.90555555555555,218.0
80294,2015.0,8.0,6.0,17.0,33.63333333333334,218.0
80295,2015.0,8.0,6.0,18.0,32.37777777777777,218.0
80296,2015.0,8.0,6.0,19.0,27.788888888888884,218.0
80297,2015.0,8.0,6.0,20.0,26.272222222222226,218.0
80298,2015.0,8.0,6.0,21.0,22.89444444444444,218.0
80299,2015.0,8.0,6.0,22.0,22.24444444444445,218.0
80300,2015.0,8.0,6.0,23.0,21.444444444444443,218.0
80301,2015.0,8.0,7.0,0.0,21.64444444444444,219.0
80302,2015.0,8.0,7.0,1.0,21.52777777777778,219.0
80303,2015.0,8.0,7.0,2.0,20.65,219.0
80304,2015.0,8.0,7.0,3.0,18.98333333333333,219.0
80305,2015.0,8.0,7.0,4.0,19.377777777777776,219.0
80306,2015.0,8.0,7.0,5.0,18.111111111111107,219.0
80307,2015.0,8.0,7.0,6.0,17.872222222222224,219.0
80308,2015.0,8.0,7.0,7.0,22.09444444444444,219.0
80309,2015.0,8.0,7.0,8.0,25.65,219.0
80310,2015.0,8.0,7.0,9.0,27.24444444444445,219.0
80311,2015.0,8.0,7.0,10.0,28.911111111111115,219.0
80312,2015.0,8.0,7.0,11.0,30.944444444444443,219.0
80313,2015.0,8.0,7.0,12.0,32.19444444444444,219.0
80314,2015.0,8.0,7.0,13.0,33.81666666666667,219.0
80315,2015.0,8.0,7.0,14.0,33.75555555555556,219.0
80316,2015.0,8.0,7.0,15.0,34.88333333333334,219.0
80317,2015.0,8.0,7.0,16.0,34.92777777777778,219.0
80318,2015.0,8.0,7.0,17.0,33.82222222222222,219.0
80319,2015.0,8.0,7.0,18.0,33.644444444444446,219.0
80320,2015.0,8.0,7.0,19.0,32.04444444444445,219.0
80321,2015.0,8.0,7.0,20.0,28.916666666666668,219.0
80322,2015.0,8.0,7.0,21.0,27.016666666666666,219.0
80323,2015.0,8.0,7.0,22.0,24.86111111111111,219.0
80324,2015.0,8.0,7.0,23.0,23.127777777777776,219.0
80325,2015.0,8.0,8.0,0.0,22.73333333333333,220.0
80326,2015.0,8.0,8.0,1.0,20.672222222222217,220.0
80327,2015.0,8.0,8.0,2.0,21.20555555555556,220.0
80328,2015.0,8.0,8.0,3.0,20.99444444444445,220.0
80329,2015.0,8.0,8.0,4.0,21.022222222222226,220.0
80330,2015.0,8.0,8.0,5.0,20.016666666666666,220.0
80331,2015.0,8.0,8.0,6.0,21.950000000000003,220.0
80332,2015.0,8.0,8.0,7.0,22.600000000000005,220.0
80333,2015.0,8.0,8.0,8.0,25.78888888888889,220.0
80334,2015.0,8.0,8.0,9.0,27.75555555555555,220.0
80335,2015.0,8.0,8.0,10.0,31.11111111111111,220.0
80336,2015.0,8.0,8.0,11.0,32.65,220.0
80337,2015.0,8.0,8.0,12.0,33.861111111111114,220.0
80338,2015.0,8.0,8.0,13.0,34.97222222222222,220.0
80339,2015.0,8.0,8.0,14.0,35.67222222222222,220.0
80340,2015.0,8.0,8.0,15.0,35.022222222222226,220.0
80341,2015.0,8.0,8.0,16.0,34.92777777777778,220.0
80342,2015.0,8.0,8.0,17.0,34.794444444444444,220.0
80343,2015.0,8.0,8.0,18.0,33.86666666666666,220.0
80344,2015.0,8.0,8.0,19.0,32.71111111111111,220.0
80345,2015.0,8.0,8.0,20.0,29.05555555555556,220.0
80346,2015.0,8.0,8.0,21.0,25.00555555555556,220.0
80347,2015.0,8.0,8.0,22.0,24.311111111111117,220.0
80348,2015.0,8.0,8.0,23.0,24.922222222222224,220.0
80349,2015.0,8.0,9.0,0.0,23.133333333333333,221.0
80350,2015.0,8.0,9.0,1.0,22.116666666666667,221.0
80351,2015.0,8.0,9.0,2.0,22.64444444444445,221.0
80352,2015.0,8.0,9.0,3.0,21.48888888888889,221.0
80353,2015.0,8.0,9.0,4.0,19.88888888888889,221.0
80354,2015.0,8.0,9.0,5.0,18.66111111111111,221.0
80355,2015.0,8.0,9.0,6.0,18.87777777777778,221.0
80356,2015.0,8.0,9.0,7.0,22.072222222222223,221.0
80357,2015.0,8.0,9.0,8.0,24.95,221.0
80358,2015.0,8.0,9.0,9.0,27.272222222222226,221.0
80359,2015.0,8.0,9.0,10.0,29.97777777777777,221.0
80360,2015.0,8.0,9.0,11.0,31.061111111111103,221.0
80361,2015.0,8.0,9.0,12.0,32.2,221.0
80362,2015.0,8.0,9.0,13.0,32.75555555555555,221.0
80363,2015.0,8.0,9.0,14.0,33.6,221.0
80364,2015.0,8.0,9.0,15.0,33.861111111111114,221.0
80365,2015.0,8.0,9.0,16.0,32.84444444444445,221.0
80366,2015.0,8.0,9.0,17.0,33.733333333333334,221.0
80367,2015.0,8.0,9.0,18.0,32.77777777777778,221.0
80368,2015.0,8.0,9.0,19.0,29.922222222222224,221.0
80369,2015.0,8.0,9.0,20.0,26.605555555555554,221.0
80370,2015.0,8.0,9.0,21.0,22.82777777777778,221.0
80371,2015.0,8.0,9.0,22.0,22.10555555555556,221.0
80372,2015.0,8.0,9.0,23.0,20.500000000000004,221.0
80373,,,,,6.694444444444443,
80374,,,,,7.105555555555555,
80375,,,,,6.605555555555556,
80376,,,,,6.138888888888888,
80377,,,,,5.772222222222222,
80378,,,,,6.227777777777778,
80379,,,,,6.227777777777778,
80380,,,,,7.161111111111111,
80381,,,,,7.872222222222224,
80382,,,,,8.961111111111112,
80383,,,,,9.849999999999998,
80384,,,,,12.266666666666666,
80385,,,,,12.266666666666666,
80386,,,,,13.444444444444446,
80387,,,,,12.8,
80388,,,,,12.772222222222224,
80389,,,,,11.944444444444445,
80390,,,,,10.111111111111112,
80391,,,,,10.066666666666666,
80392,,,,,9.972222222222223,
80393,,,,,8.866666666666667,
80394,,,,,8.816666666666666,
80395,,,,,8.88888888888889,
80396,,,,,8.28888888888889,
80397,,,,,4.377777777777779,
80398,,,,,3.872222222222222,
80399,,,,,3.866666666666667,
80400,,,,,3.866666666666667,
80401,,,,,3.861111111111113,
80402,,,,,3.838888888888887,
80403,,,,,3.838888888888887,
80404,,,,,3.85,
80405,,,,,3.888888888888889,
80406,,,,,3.888888888888889,
80407,,,,,4.9,
80408,,,,,5.072222222222224,
80409,,,,,5.072222222222224,
80410,,,,,5.127777777777776,
80411,,,,,6.133333333333333,
80412,,,,,5.094444444444445,
80413,,,,,5.127777777777776,
80414,,,,,5.072222222222224,
80415,,,,,5.022222222222222,
80416,,,,,4.961111111111111,
80417,,,,,4.905555555555555,
80418,,,,,4.883333333333333,
80419,,,,,4.33888888888889,
80420,,,,,4.200000000000001,
80421,,,,,4.222222222222223,
80422,,,,,3.75,
80423,,,,,3.1555555555555554,
80424,,,,,3.1611111111111097,
80425,,,,,2.7333333333333343,
80426,,,,,2.1611111111111114,
80427,,,,,2.694444444444445,
80428,,,,,2.4000000000000004,
80429,,,,,2.738888888888889,
80430,,,,,3.85,
80431,,,,,4.961111111111111,
80432,,,,,7.155555555555556,
80433,,,,,7.222222222222222,
80434,,,,,7.127777777777776,
80435,,,,,7.222222222222222,
80436,,,,,6.183333333333335,
80437,,,,,4.27777777777778,
80438,,,,,2.894444444444445,
80439,,,,,2.2277777777777765,
80440,,,,,1.1666666666666674,
80441,,,,,0.0777777777777781,
80442,,,,,0.0111111111111128,
80443,,,,,-0.3499999999999994,
80444,,,,,-1.0111111111111113,
80445,,,,,-1.5888888888888886,
80446,,,,,-0.9722222222222222,
80447,,,,,-1.5666666666666669,
80448,,,,,-1.5888888888888886,
80449,,,,,-1.094444444444444,
80450,,,,,-1.1555555555555546,
80451,,,,,-1.1333333333333329,
80452,,,,,-1.183333333333333,
80453,,,,,-1.1333333333333329,
80454,,,,,-1.0611111111111111,
80455,,,,,-0.8333333333333334,
80456,,,,,-0.3888888888888885,
80457,,,,,0.2111111111111125,
80458,,,,,0.4555555555555557,
80459,,,,,1.3222222222222235,
80460,,,,,1.3222222222222235,
80461,,,,,0.4999999999999992,
80462,,,,,0.2388888888888887,
80463,,,,,0.1888888888888907,
80464,,,,,0.2500000000000015,
80465,,,,,0.1444444444444433,
80466,,,,,-0.3611111111111103,
80467,,,,,-0.3166666666666668,
80468,,,,,-0.4333333333333339,
80469,,,,,-0.4555555555555557,
80470,,,,,-0.4999999999999992,
80471,,,,,-0.6222222222222228,
80472,,,,,-0.6222222222222228,
80473,,,,,-1.1000000000000003,
80474,,,,,-1.183333333333333,
80475,,,,,-2.2222222222222223,
80476,,,,,-1.1555555555555546,
80477,,,,,-1.183333333333333,
80478,,,,,-1.2055555555555566,
80479,,,,,-1.0166666666666655,
80480,,,,,-1.1111111111111112,
80481,,,,,-0.0222222222222217,
80482,,,,,0.1166666666666671,
80483,,,,,1.0666666666666675,
80484,,,,,1.0388888888888874,
80485,,,,,0.9500000000000004,
80486,,,,,1.0388888888888874,
80487,,,,,0.0222222222222217,
80488,,,,,1.0277777777777786,
80489,,,,,1.0388888888888874,
80490,,,,,0.5111111111111121,
80491,,,,,0.4333333333333339,
80492,,,,,0.4666666666666685,
80493,,,,,-0.0944444444444453,
80494,,,,,-0.6111111111111119,
80495,,,,,-1.1555555555555546,
80496,,,,,-1.7333333333333338,
80497,,,,,-1.2277777777777783,
80498,,,,,-1.3222222222222215,
80499,,,,,-1.2944444444444434,
80500,,,,,-0.3611111111111103,
80501,,,,,-0.2499999999999996,
80502,,,,,-0.1833333333333323,
80503,,,,,0.8722222222222223,
80504,,,,,1.15,
80505,,,,,2.194444444444446,
80506,,,,,2.1000000000000005,
80507,,,,,2.2222222222222223,
80508,,,,,2.155555555555557,
80509,,,,,2.0944444444444463,
80510,,,,,2.105555555555555,
80511,,,,,2.083333333333333,
80512,,,,,1.9944444444444465,
80513,,,,,2.105555555555555,
80514,,,,,1.5499999999999996,
80515,,,,,0.9722222222222222,
80516,,,,,0.9722222222222222,
80517,,,,,0.4611111111111101,
80518,,,,,0.4444444444444428,
80519,,,,,0.4388888888888884,
80520,,,,,-0.5777777777777773,
80521,,,,,-0.5277777777777773,
80522,,,,,-1.0888888888888897,
80523,,,,,-1.0888888888888897,
80524,,,,,-0.9777777777777786,
80525,,,,,-1.0888888888888897,
80526,,,,,-1.0888888888888897,
80527,,,,,-0.0444444444444434,
80528,,,,,-0.0722222222222216,
80529,,,,,1.0166666666666655,
80530,,,,,0.9666666666666678,
80531,,,,,1.0166666666666655,
80532,,,,,1.0666666666666675,
80533,,,,,0.1722222222222235,
80534,,,,,0.0500000000000019,
80535,,,,,0.0500000000000019,
80536,,,,,0.1388888888888889,
80537,,,,,0.0722222222222236,
80538,,,,,0.0722222222222236,
80539,,,,,0.1722222222222235,
80540,,,,,0.5777777777777773,
80541,,,,,0.0722222222222236,
80542,,,,,0.5944444444444446,
80543,,,,,0.5999999999999991,
80544,,,,,0.5999999999999991,
80545,,,,,1.0999999999999983,
80546,,,,,1.1333333333333329,
80547,,,,,1.1333333333333329,
80548,,,,,2.049999999999999,
80549,,,,,2.1499999999999986,
80550,,,,,2.1722222222222203,
80551,,,,,2.155555555555557,
80552,,,,,2.2222222222222223,
80553,,,,,2.2222222222222223,
80554,,,,,2.194444444444446,
80555,,,,,2.2666666666666657,
80556,,,,,2.2666666666666657,
80557,,,,,2.194444444444446,
80558,,,,,2.244444444444444,
80559,,,,,1.1555555555555546,
80560,,,,,1.1666666666666674,
80561,,,,,1.1555555555555546,
80562,,,,,0.6444444444444426,
80563,,,,,0.7111111111111117,
80564,,,,,0.6444444444444426,
80565,,,,,0.6222222222222208,
80566,,,,,0.5888888888888901,
80567,,,,,0.5777777777777773,
80568,,,,,0.5999999999999991,
80569,,,,,0.6111111111111119,
80570,,,,,0.1055555555555542,
80571,,,,,0.0666666666666652,
80572,,,,,0.1388888888888889,
80573,,,,,0.0666666666666652,
80574,,,,,0.0666666666666652,
80575,,,,,0.166666666666665,
80576,,,,,1.1333333333333329,
80577,,,,,1.1333333333333329,
80578,,,,,2.1611111111111114,
80579,,,,,2.1499999999999986,
80580,,,,,2.1499999999999986,
80581,,,,,2.1111111111111094,
80582,,,,,2.1499999999999986,
80583,,,,,2.1499999999999986,
80584,,,,,2.194444444444446,
80585,,,,,2.1499999999999986,
80586,,,,,1.6222222222222231,
80587,,,,,1.594444444444443,
80588,,,,,1.6222222222222231,
80589,,,,,1.6222222222222231,
80590,,,,,1.594444444444443,
80591,,,,,1.6222222222222231,
80592,,,,,1.6000000000000014,
80593,,,,,1.477777777777776,
80594,,,,,1.0888888888888897,
80595,,,,,1.0888888888888897,
80596,,,,,1.0777777777777766,
80597,,,,,1.0888888888888897,
80598,,,,,2.177777777777779,
80599,,,,,2.555555555555556,
80600,,,,,2.7333333333333343,
80601,,,,,2.755555555555556,
80602,,,,,3.722222222222224,
80603,,,,,3.844444444444445,
80604,,,,,3.844444444444445,
80605,,,,,3.316666666666666,
80606,,,,,2.76111111111111,
80607,,,,,2.738888888888889,
80608,,,,,2.822222222222221,
80609,,,,,2.177777777777779,
80610,,,,,1.7166666666666686,
80611,,,,,1.7666666666666666,
80612,,,,,1.6722222222222212,
80613,,,,,1.6722222222222212,
80614,,,,,2.188888888888888,
80615,,,,,2.2000000000000006,
80616,,,,,2.7333333333333343,
80617,,,,,2.738888888888889,
80618,,,,,2.7333333333333343,
80619,,,,,2.755555555555556,
80620,,,,,2.76111111111111,
80621,,,,,2.755555555555556,
80622,,,,,2.7777777777777777,
80623,,,,,3.7944444444444434,
80624,,,,,3.866666666666667,
80625,,,,,4.905555555555555,
80626,,,,,4.955555555555557,
80627,,,,,4.927777777777776,
80628,,,,,4.927777777777776,
80629,,,,,4.0388888888888905,
80630,,,,,3.911111111111111,
80631,,,,,3.888888888888889,
80632,,,,,3.966666666666667,
80633,,,,,3.888888888888889,
80634,,,,,3.888888888888889,
80635,,,,,3.966666666666667,
80636,,,,,3.888888888888889,
80637,,,,,8.28888888888889,
80638,,,,,8.238888888888887,
80639,,,,,7.755555555555556,
80640,,,,,7.633333333333335,
80641,,,,,7.127777777777776,
80642,,,,,7.105555555555555,
80643,,,,,7.127777777777776,
80644,,,,,7.044444444444444,
80645,,,,,6.0888888888888895,
80646,,,,,6.111111111111111,
80647,,,,,7.200000000000001,
80648,,,,,7.244444444444444,
80649,,,,,7.799999999999999,
80650,,,,,7.899999999999999,
80651,,,,,7.933333333333334,
80652,,,,,9.02777777777778,
80653,,,,,8.050000000000002,
80654,,,,,7.85,
80655,,,,,8.75,
80656,,,,,7.061111111111112,
80657,,,,,5.027777777777776,
80658,,,,,5.538888888888888,
80659,,,,,4.261111111111112,
80660,,,,,4.333333333333332,
80661,,,,,3.816666666666665,
80662,,,,,3.827777777777778,
80663,,,,,3.816666666666665,
80664,,,,,3.816666666666665,
80665,,,,,3.85,
80666,,,,,3.838888888888887,
80667,,,,,3.838888888888887,
80668,,,,,3.816666666666665,
80669,,,,,3.838888888888887,
80670,,,,,3.888888888888889,
80671,,,,,4.777777777777779,
80672,,,,,4.905555555555555,
80673,,,,,4.905555555555555,
80674,,,,,4.744444444444444,
80675,,,,,3.888888888888889,
80676,,,,,3.888888888888889,
80677,,,,,2.9166666666666665,
80678,,,,,2.8500000000000014,
80679,,,,,2.338888888888889,
80680,,,,,2.383333333333333,
80681,,,,,2.244444444444444,
80682,,,,,2.244444444444444,
80683,,,,,2.272222222222224,
80684,,,,,2.2222222222222223,
80685,,,,,1.71111111111111,
80686,,,,,1.7555555555555538,
80687,,,,,1.71111111111111,
80688,,,,,1.71111111111111,
80689,,,,,1.71111111111111,
80690,,,,,1.1555555555555546,
80691,,,,,1.1555555555555546,
80692,,,,,2.261111111111111,
80693,,,,,2.1499999999999986,
80694,,,,,2.683333333333332,
80695,,,,,2.805555555555554,
80696,,,,,2.7777777777777777,
80697,,,,,3.816666666666665,
80698,,,,,3.7166666666666655,
80699,,,,,3.888888888888889,
80700,,,,,3.888888888888889,
80701,,,,,3.738888888888887,
80702,,,,,2.7999999999999994,
80703,,,,,2.7999999999999994,
80704,,,,,2.838888888888889,
80705,,,,,2.82777777777778,
80706,,,,,3.333333333333333,
80707,,,,,3.205555555555557,
80708,,,,,3.311111111111112,
80709,,,,,3.2888888888888896,
80710,,,,,2.6611111111111105,
80711,,,,,2.716666666666667,
80712,,,,,2.666666666666665,
80713,,,,,1.633333333333332,
80714,,,,,1.988888888888888,
80715,,,,,2.066666666666666,
80716,,,,,0.8944444444444442,
80717,,,,,1.022222222222224,
80718,,,,,1.0666666666666675,
80719,,,,,2.1611111111111114,
80720,,,,,2.933333333333334,
80721,,,,,3.122222222222221,
80722,,,,,4.938888888888889,
80723,,,,,6.405555555555556,
80724,,,,,6.455555555555554,
80725,,,,,5.666666666666668,
80726,,,,,4.094444444444443,
80727,,,,,2.9888888888888903,
80728,,,,,3.1055555555555574,
80729,,,,,2.344444444444444,
80730,,,,,3.455555555555555,
80731,,,,,1.6222222222222231,
80732,,,,,2.7111111111111126,
80733,,,,,0.5999999999999991,
80734,,,,,1.2277777777777783,
80735,,,,,1.6000000000000014,
80736,,,,,0.5333333333333338,
80737,,,,,0.6111111111111119,
80738,,,,,1.0888888888888897,
80739,,,,,1.0833333333333348,
80740,,,,,1.033333333333333,
80741,,,,,1.0888888888888897,
80742,,,,,3.733333333333333,
80743,,,,,5.877777777777776,
80744,,,,,7.266666666666666,
80745,,,,,10.094444444444443,
80746,,,,,11.27222222222222,
80747,,,,,12.194444444444446,
80748,,,,,12.1,
80749,,,,,8.166666666666668,
80750,,,,,6.011111111111111,
80751,,,,,4.811111111111109,
80752,,,,,3.994444444444443,
80753,,,,,3.561111111111109,
80754,,,,,2.9888888888888903,
80755,,,,,1.311111111111111,
80756,,,,,-0.0944444444444453,
80757,,,,,-0.6222222222222228,
80758,,,,,0.2777777777777778,
80759,,,,,0.4500000000000013,
80760,,,,,-0.5722222222222229,
80761,,,,,0.0055555555555544,
80762,,,,,-1.033333333333333,
80763,,,,,-0.9888888888888896,
80764,,,,,-0.8500000000000006,
80765,,,,,0.166666666666665,
80766,,,,,0.2277777777777758,
80767,,,,,0.3555555555555558,
80768,,,,,1.3833333333333344,
80769,,,,,1.3000000000000018,
80770,,,,,2.411111111111113,
80771,,,,,2.338888888888889,
80772,,,,,2.316666666666668,
80773,,,,,2.3944444444444457,
80774,,,,,2.272222222222224,
80775,,,,,2.272222222222224,
80776,,,,,2.311111111111109,
80777,,,,,2.2499999999999982,
80778,,,,,2.2000000000000006,
80779,,,,,2.1722222222222203,
80780,,,,,1.6944444444444429,
80781,,,,,1.6944444444444429,
80782,,,,,1.8833333333333335,
80783,,,,,2.2222222222222223,
80784,,,,,2.244444444444444,
80785,,,,,2.2888888888888874,
80786,,,,,2.2222222222222223,
80787,,,,,2.2222222222222223,
80788,,,,,2.2888888888888874,
80789,,,,,2.2222222222222223,
80790,,,,,2.294444444444446,
80791,,,,,2.7999999999999994,
80792,,,,,2.82777777777778,
80793,,,,,2.82777777777778,
80794,,,,,3.788888888888889,
80795,,,,,3.888888888888889,
80796,,,,,3.888888888888889,
80797,,,,,2.938888888888888,
80798,,,,,2.8500000000000014,
80799,,,,,2.8500000000000014,
80800,,,,,2.9166666666666665,
80801,,,,,2.7999999999999994,
80802,,,,,2.7999999999999994,
80803,,,,,2.794444444444445,
80804,,,,,2.755555555555556,
80805,,,,,2.2000000000000006,
80806,,,,,1.7666666666666666,
80807,,,,,1.6444444444444448,
80808,,,,,1.6222222222222231,
80809,,,,,1.6111111111111105,
80810,,,,,1.0888888888888897,
80811,,,,,1.0888888888888897,
80812,,,,,1.0444444444444458,
80813,,,,,1.0666666666666675,
80814,,,,,1.0666666666666675,
80815,,,,,2.077777777777779,
80816,,,,,2.177777777777779,
80817,,,,,2.755555555555556,
80818,,,,,3.811111111111111,
80819,,,,,3.888888888888889,
80820,,,,,3.888888888888889,
80821,,,,,3.85,
80822,,,,,3.816666666666665,
80823,,,,,3.777777777777776,
80824,,,,,2.805555555555554,
80825,,,,,2.7333333333333343,
80826,,,,,2.2000000000000006,
80827,,,,,1.6666666666666667,
80828,,,,,1.6000000000000014,
80829,,,,,1.0444444444444458,
80830,,,,,0.8666666666666679,
80831,,,,,0.4666666666666685,
80832,,,,,0.4666666666666685,
80833,,,,,0.3611111111111103,
80834,,,,,-1.1111111111111112,
80835,,,,,-1.083333333333333,
80836,,,,,-1.1055555555555547,
80837,,,,,-1.2000000000000002,
80838,,,,,-0.1388888888888889,
80839,,,,,0.3388888888888886,
80840,,,,,1.094444444444444,
80841,,,,,2.155555555555557,
80842,,,,,3.099999999999999,
80843,,,,,2.2000000000000006,
80844,,,,,2.2222222222222223,
80845,,,,,2.716666666666667,
80846,,,,,1.161111111111113,
80847,,,,,1.161111111111113,
80848,,,,,1.1388888888888873,
80849,,,,,1.0888888888888897,
80850,,,,,0.5555555555555556,
80851,,,,,0.4944444444444447,
80852,,,,,0.5555555555555556,
80853,,,,,0.0,
80854,,,,,-0.0944444444444453,
80855,,,,,-0.0222222222222217,
80856,,,,,-0.5777777777777773,
80857,,,,,-1.1277777777777784,
80858,,,,,-1.1111111111111112,
80859,,,,,-1.1333333333333329,
80860,,,,,-2.016666666666666,
80861,,,,,-2.1722222222222225,
80862,,,,,-2.1500000000000004,
80863,,,,,-1.1166666666666676,
80864,,,,,-1.0388888888888894,
80865,,,,,-0.0222222222222217,
80866,,,,,0.1500000000000017,
80867,,,,,1.1333333333333329,
80868,,,,,1.1333333333333329,
80869,,,,,1.1166666666666656,
80870,,,,,0.0722222222222236,
80871,,,,,0.0500000000000019,
80872,,,,,0.1055555555555542,
80873,,,,,-0.0222222222222217,
80874,,,,,-0.0222222222222217,
80875,,,,,0.0277777777777761,
80876,,,,,-0.0222222222222217,
80877,,,,,-0.0222222222222217,
80878,,,,,0.0277777777777761,
80879,,,,,0.5333333333333338,
80880,,,,,0.5333333333333338,
80881,,,,,0.6055555555555574,
80882,,,,,1.0666666666666675,
80883,,,,,1.0666666666666675,
80884,,,,,1.9444444444444444,
80885,,,,,2.155555555555557,
80886,,,,,2.155555555555557,
80887,,,,,2.1499999999999986,
80888,,,,,2.272222222222224,
80889,,,,,2.344444444444444,
80890,,,,,2.82777777777778,
80891,,,,,2.922222222222221,
80892,,,,,2.922222222222221,
80893,,,,,2.866666666666665,
80894,,,,,2.7111111111111126,
80895,,,,,2.566666666666665,
80896,,,,,2.627777777777776,
80897,,,,,2.572222222222224,
80898,,,,,2.5,
80899,,,,,2.6,
80900,,,,,1.6222222222222231,
80901,,,,,3.3611111111111094,
80902,,,,,3.1055555555555574,
80903,,,,,2.638888888888889,
80904,,,,,1.5277777777777777,
80905,,,,,2.633333333333334,
80906,,,,,3.4722222222222223,
80907,,,,,3.572222222222222,
80908,,,,,3.822222222222224,
80909,,,,,4.822222222222222,
80910,,,,,7.022222222222222,
80911,,,,,7.677777777777777,
80912,,,,,8.77222222222222,
80913,,,,,9.905555555555557,
80914,,,,,10.083333333333334,
80915,,,,,11.038888888888888,
80916,,,,,10.02222222222222,
80917,,,,,9.061111111111112,
80918,,,,,8.744444444444447,
80919,,,,,7.66111111111111,
80920,,,,,7.300000000000001,
80921,,,,,5.0,
80922,,,,,4.533333333333331,
80923,,,,,4.077777777777779,
80924,,,,,4.005555555555556,
80925,,,,,1.0888888888888897,
80926,,,,,0.6944444444444444,
80927,,,,,-0.5555555555555556,
80928,,,,,-1.1166666666666676,
80929,,,,,-1.083333333333333,
80930,,,,,-2.177777777777779,
80931,,,,,-2.2222222222222223,
80932,,,,,-2.6333333333333324,
80933,,,,,-2.2666666666666657,
80934,,,,,-1.1555555555555546,
80935,,,,,-0.1333333333333324,
80936,,,,,0.0944444444444453,
80937,,,,,1.1333333333333329,
80938,,,,,1.1722222222222218,
80939,,,,,1.1777777777777765,
80940,,,,,1.0833333333333348,
80941,,,,,0.038888888888889,
80942,,,,,-0.1888888888888888,
80943,,,,,-0.2111111111111105,
80944,,,,,-1.1444444444444437,
80945,,,,,-2.294444444444444,
80946,,,,,-2.805555555555556,
80947,,,,,-3.694444444444444,
80948,,,,,-4.472222222222222,
80949,,,,,-4.53888888888889,
80950,,,,,-5.511111111111112,
80951,,,,,-5.605555555555556,
80952,,,,,-5.650000000000001,
80953,,,,,-6.211111111111111,
80954,,,,,-7.266666666666666,
80955,,,,,-7.361111111111111,
80956,,,,,-6.4444444444444455,
80957,,,,,-5.338888888888889,
80958,,,,,-4.16111111111111,
80959,,,,,-2.894444444444445,
80960,,,,,-2.2000000000000006,
80961,,,,,-1.0888888888888897,
80962,,,,,-0.1444444444444453,
80963,,,,,-0.0944444444444453,
80964,,,,,-1.1555555555555546,
80965,,,,,-2.1500000000000004,
80966,,,,,-2.894444444444445,
80967,,,,,-4.027777777777778,
80968,,,,,-4.238888888888888,
80969,,,,,-4.233333333333334,
80970,,,,,-5.25,
80971,,,,,-6.205555555555557,
80972,,,,,-6.8277777777777775,
80973,,,,,5.022222222222222,
80974,,,,,5.1,
80975,,,,,5.022222222222222,
80976,,,,,4.488888888888888,
80977,,,,,4.466666666666666,
80978,,,,,4.466666666666666,
80979,,,,,3.916666666666665,
80980,,,,,4.8388888888888895,
80981,,,,,3.916666666666665,
80982,,,,,4.938888888888889,
80983,,,,,4.9833333333333325,
80984,,,,,6.050000000000001,
80985,,,,,6.116666666666665,
80986,,,,,6.188888888888889,
80987,,,,,6.138888888888888,
80988,,,,,6.161111111111113,
80989,,,,,7.227777777777776,
80990,,,,,7.105555555555555,
80991,,,,,7.105555555555555,
80992,,,,,7.044444444444444,
80993,,,,,6.0888888888888895,
80994,,,,,6.016666666666666,
80995,,,,,6.072222222222222,
80996,,,,,5.533333333333334,
80997,,,,,6.016666666666666,
80998,,,,,5.594444444444445,
80999,,,,,5.46111111111111,
81000,,,,,5.46111111111111,
81001,,,,,5.072222222222224,
81002,,,,,4.949999999999998,
81003,,,,,4.949999999999998,
81004,,,,,4.972222222222224,
81005,,,,,4.927777777777776,
81006,,,,,4.949999999999998,
81007,,,,,5.95,
81008,,,,,6.038888888888888,
81009,,,,,6.038888888888888,
81010,,,,,6.044444444444446,
81011,,,,,6.0888888888888895,
81012,,,,,6.0888888888888895,
81013,,,,,5.983333333333335,
81014,,,,,5.0,
81015,,,,,5.0,
81016,,,,,5.1111111111111125,
81017,,,,,5.0,
81018,,,,,5.0,
81019,,,,,5.072222222222224,
81020,,,,,4.949999999999998,
81021,,,,,4.949999999999998,
81022,,,,,4.605555555555555,
81023,,,,,4.949999999999998,
81024,,,,,4.949999999999998,
81025,,,,,4.4555555555555575,
81026,,,,,4.927777777777776,
81027,,,,,4.905555555555555,
81028,,,,,4.000000000000002,
81029,,,,,3.866666666666667,
